Author,Date,Text 
episson.com,2021-10-23 08:48:32+00:00,#climate 4.7-6.9 inch Mobile Phone Waist Bag for iphone XR xiaomi huawei Hook Loop Holster Pouch Belt Waist Bag Cover for Samsung Case https://t.co/1Ezd9oubtt https://t.co/yQomHcZ5ZX
buyandfast,2021-10-23 08:45:57+00:00,🔥🔥🔥🔥#hashtag3 TOMKAS wired headphone 3.5mm In-Ear Earphone Headset With microphone stereo Headset 5 Color For Samsung Xiaomi Phone Computer https://t.co/RAjII3GMwi https://t.co/n3havm30vz
Piyush Kumar,2021-10-23 08:45:55+00:00,"@manukumarjain @XiaomiIndia  
This is worst company I ever seen my life . I purchased a laptop and phone in August month for my college but I start facing problems in both the product I never going to a Xiaomi product again and get lost from"
Er M H Noori,2021-10-23 08:45:29+00:00,Chinese Chor Company in india @MiIndiaSupport @XiaomiIndia @Xiaomi @XiaomiIndia Xiaomi All mobile phone is worst  #againstxiaomi https://t.co/nQno8C6SlZ
Sandip Banerjee,2021-10-23 08:44:23+00:00,"RT @RedmiIndia: Mobile gaming's evil side➡️No HyperEngine Game Technology!🤐

Glad #RedmiNote10S have our backs with @MediaTek Helio G95 pro…"
Tarak Banerjee,2021-10-23 08:40:38+00:00,"@RedmiSupportIN @MiIndiaSupport Redmi note 7 reboots on incoming call. Known bug? #MIUI too buggy. User has to be a developer to use a simple android phone, disgusting!"
Eternity Fast,2021-10-23 08:40:00+00:00,"Like and Share if you want this Licheers Sucker Car Phone Holder Stand
$ 20.99

 #classiccar #eternityfast #speed

Tag a friend who would love this!
FREE Shipping Worldwide

Get it here ——&gt; https://t.co/5uApIX2Vb1 https://t.co/fwtoMTkZvr"
سردار اسد علی دشتی,2021-10-23 08:39:25+00:00,"RT @mastechofficial: Best Mobile Phone Under 50K In Pakistan ⚡ After 9 Months Used  Value For... https://t.co/RSHY4ExEVw via @YouTube 

#Be…"
سردار اسد علی دشتی,2021-10-23 08:38:40+00:00,"RT @mastechofficial: Xiaomi 11T Unboxing &amp; Review ⚡ 108MP Camera,120Hz AMOLED,67W Charging,90... https://t.co/1g4G8FDSUA via @YouTube 

#Ma…"
शलभ शुक्ल,2021-10-23 08:30:53+00:00,"@AmazonHelp I tried to contact them, but they are unresponsive as you can see, @AmazonHelp replied by no reaction from @Xiaomi .
Most of the @Xiaomi  phone are primarily sold on @amazonIN only. And people purchase them just because a 'trusted online retailer"" @amazonIN is selling."
Dr.Painkiller🗨️,2021-10-23 08:28:56+00:00,"I have Redmi note 5 pro mobile .
But now a days jab mein charging ko lagata hun tab charging kam hota hai  ( from 25 % to 13% )😭. Aise kaise Bhuvan Bam 
@RedmiSupportIN @RedmiIndia"
XiaomiRetweetBot,2021-10-23 08:27:16+00:00,"RT @technozix: SAMSUNG GALAXY TAB S8 AND S8 ULTRA SPECIFICATIONS.
.
.
Follow @technozix for more updates.

#samsung #iphone #apple #xiaomi…"
KALLA PREMNATH CHAKR,2021-10-23 08:23:56+00:00,@parekh_ps @manukumarjain @Xiaomi @MiIndiaSupport @XiaomiIndia @stufflistings @KaroulSahil 🥲I got the good seal product when you opening mobile did you got the seal or not
Awkward,2021-10-23 08:21:23+00:00,"@parekh_ps @manukumarjain @Xiaomi @MiIndiaSupport @XiaomiIndia @stufflistings @KaroulSahil You should demand replacement
From where you bought the phone"
Technozix,2021-10-23 08:20:30+00:00,"SAMSUNG GALAXY TAB S8 AND S8 ULTRA SPECIFICATIONS.
.
.
Follow @technozix for more updates.

#samsung #iphone #apple #xiaomi #oppo #s #plus #vivo #huawei #samsungs #smartphone #pro #android #realme #samsunggalaxy #photography #galaxys #mobile #technology #oneplus #samsunggalaxy https://t.co/TUk1y1J11U"
#MIFAN,2021-10-23 08:20:15+00:00,"RT @TechnoAnkit1: ASUS Announces Android 12 Release Schedule for ZenFone &amp; ROG Phone..

🔴From Dec 2021

ZenFone 8
ZenFone 8 Flip

🔴From  H1…"
Kevin,2021-10-23 08:16:57+00:00,@MiPhilippines A perfect birthday gift to my brother this coming November who got his old phone and never had the chance to own new one. Been using Xiaomi ever since and they never failed us to impress with their advance technology with reasonable prices. 💯❤️ #Xiaomi11T #Xiaomi11Lite5GNE
AI Bot,2021-10-23 08:15:48+00:00,"RT @knowprogram: What's the Brand of your current mobile phone📱

#iphone #Redmi #nokia #sumsung #realme #Mobile #phone #programmer #webdesi…"
#sociallydistant,2021-10-23 08:02:31+00:00,RT @episson_store: #power Pu Leather Phone Bag Case For Xiaomi Mi Max 2 Flip Book Case For Xiaomi Mi Max Business Wallet Case Soft Tpu Sili…
episson.com,2021-10-23 08:01:48+00:00,#power Pu Leather Phone Bag Case For Xiaomi Mi Max 2 Flip Book Case For Xiaomi Mi Max Business Wallet Case Soft Tpu Silicone Back Cover https://t.co/5DdaTtH73J https://t.co/NWcXskmmZ6
Ayan Sarkar,2021-10-23 08:00:48+00:00,"RT @chat_station: #DigitalChatStation
Many of Xiaomi's iterative models have begun to quote ancient poems and mythological characters as co…"
Muzi Nkomonde🐂🇿🇦,2021-10-23 07:59:46+00:00,@Xiaomi_ZA What do I have to do to own this phone 😭😭😭😭😭😭😭😭😭...the images are stunning 👌
Ayush,2021-10-23 07:53:09+00:00,"@BinTapin @YooSlayer835 @aired69lol @Aarush_SC11 🤣🤣🤣 go for realme narzo 30 5g then, btw redmi 10 pro will be really a good phone under ur budget but only if privacy isn't a major concern for u"
Gajanan,2021-10-23 07:52:41+00:00,"Xiaomi should get a small phone in Market like 4.7-5*"" device with good Ram/storage options..!! Something like Redmi 4A.@XiaomiIndia @Xiaomi @manukumarjain"
xiaomi,2021-10-23 07:51:37+00:00,Redmi Note 11: New Xiaomi Mobile Phone Becomes Samsung s Biggest Nightmare https://t.co/dvmNW6W4l7
Boston Filip,2021-10-23 07:45:50+00:00,@Apple apple service center not avaliable everywhere in india but phone is so expansive come on i promise i will never use this shit coz redmi and all chinese smart phone company is lot better than this pice of shit f dis apple
𝙜𝙤𝙡𝙙 𝙨𝙩𝙖𝙧 𝙗𝙞𝙨𝙚𝙭𝙪𝙖𝙡,2021-10-23 07:41:13+00:00,@marxistjags for buying Redmi phone
UREP,2021-10-23 07:37:48+00:00,"#DM for Doorstep Repairing Service on Mobile/Laptop.

#doorstepservices #lenavo #hp #dell #macbookprorepairs #macbookpro #repairserviceindelhincr #repairing #laptoprepair #laptoprepairservice #doorsteprepair #laptoprepairing #xiaomi #noida #delhi #ncr #gurgaon #delhincr #doorstep https://t.co/MQiqzb8Spp"
reena⁷,2021-10-23 07:33:32+00:00,hm kinda tempted to sell my phone and buy the redmi note 10 pro...........
Jayendra Tiwari,2021-10-23 07:29:52+00:00,"Hi eveyone do we need phablet or handy smartphone. So it is just request to Mobile Mfg Companies to produce mini version as well for same product line. Those who miss 5"" screen smartphone just like or retweet @redmi @oneplus @apple. And whatever brand remain u ppl can include."
Parn Sticker,2021-10-23 07:12:16+00:00,"https://t.co/VRhq6gVAhq..

C1t56c2dec22eĉecdceddeceć 69i57j69i58j69i60l4j35i39i362i5233l2...2.1423j0j4&amp;client=ms-android-xiaomi-rvo3&amp;sourceid=chrome-mobile&amp;ie=UTF-8#sbfbu=1&amp;pi=d67qaaqSsqsqsqAqsaaseaseevevhhclobhh https://t.co/JbVvmjQYrn"
Abhinav Tripathy,2021-10-23 07:09:07+00:00,"@tech_burner My first mobile : 4 years. (Samsung Guru)
Second mobile (1st smartphone) : 2 years. (Samsung Galaxy Star) 
Third Mobile (2nd smartphone) : 3 years. (Moto G4 Plus)
Fourth Mobile (current Smartphone) : 3 years and continuing. (Redmi K20 Pro)."
Aditya G. Ghabade,2021-10-23 07:04:28+00:00,"RT @chat_station: #DigitalChatStation
Many of Xiaomi's iterative models have begun to quote ancient poems and mythological characters as co…"
Olaniyi Smart,2021-10-23 07:01:35+00:00,"@Xiaomi my Redmi Note 8 is giving me problem. Sometimes, the phone would restart itself and keep doing that for like 30 minutes. I need solution to this problem asap."
Sameer Malik,2021-10-23 06:59:39+00:00,"#RealmeNarzo50A #Narzo50A #Realme #Xiaomi #XiaomiPoco #PocoM3 #phone #game
Realme Narzo 50A vs Xiaomi Poco M3 and YouTube Channel Name- Technology Secrets 
Video Link- https://t.co/kGi3mFRar5"
Swarnendu Mondal,2021-10-23 06:43:59+00:00,@tech_burner It is now 3 years... I guess I will be using this phone for one more year... (Redmi nrote 7 pro)
BLUE WIZARD YT,2021-10-23 06:36:01+00:00,"RT @Mohan_M7: I've faced the same issue. I was asked to replace the motherboard and it would cost me INR 8411, a hefty cost for updating my…"
Digital Chat Station,2021-10-23 06:34:27+00:00,"#DigitalChatStation
Many of Xiaomi's iterative models have begun to quote ancient poems and mythological characters as code names, such as the new sm7325 code-named zijin and taoyao, the sm8450 new phone code-named wukong, etc., all of which are quite interesting."
VIP,2021-10-23 06:27:56+00:00,"@tech_burner 1st Phone Asus M1 -2yrs
2nd Redmi Note 10-1month
Now. Realme 8-till now❤️"
Caseria Mobile Cases & Covers,2021-10-23 06:27:34+00:00,"Buy Wholesale Price Mobile Cases in Bulk
Affordable Prices are available for #Apple #Samsung #Vivo #Motorola #Oppo #OnePlus #Lenovo #Redmi #Xiaomi
https://t.co/dW13hG11RB
#mobilecasesonline #buymobilecasebulk #bulkphonecases #bulkmobilecases #mobilecovers https://t.co/fgr9a4PztX"
Power-Estore,2021-10-23 06:27:11+00:00,"USLION USB Type C Cable For Xiaomi Redmi Note 10 3A Fast Phone Charging Wire USB C Cable For Huawei P40 Mate 30 Type C Charger

$ 4.00

 #powerestore #shoppingaddict #shoppingtime

Tag a friend who would love this!
FREE Shipping Worldwide

Get it here ——&gt; https://t.co/zUIBLMV6PX https://t.co/z67nCepChQ"
Constantine,2021-10-23 06:14:32+00:00,@nytimes Why does US want to start another Cole War?  Because of you I cannot by a proper Huawei or Xiaomi phone!
Tajnaryan yadav,2021-10-23 06:13:49+00:00,@flipkartsupport OD223023288348367000/OD223023307086517000 i ordered 5 mobile phones but i got 3 power bank instead of mobile phone i got 2 sampoo bottle for poco c3 and redmi 9i Received and when I have also
Kalel_theApexPredator 🐍🔱,2021-10-23 06:13:36+00:00,@MiPhilippines #Xiaomi11LiteNE5G and #Xiaomi11TPro is a beast! a flag ship style of phone on a mid range price? that's Xiaomi for you and for everyone! i would love to get one of this..
episson.com,2021-10-23 06:11:24+00:00,#power OLAF Universal Waterproof Case For iPhone X XS MAX 8 7 Cover Pouch Bag Cases Coque Water proof Phone Case For Samsung S10 Xiaomi https://t.co/s614hSg2aH https://t.co/MfJ1V8AeYx
NMR,2021-10-23 06:08:31+00:00,@StableInvestor @AnishA_Moonka Thank Xiaomi for making Jio successful. ₹6000 4g phone in 2015 is what made Jio usable household.
episson.com,2021-10-23 06:04:05+00:00,#power love reading Books girls Phone Case For Xiaomi Redmi 7 8 9t a3Pro 9se k20 mi8 max3 lite 9 note 9s 10 pro https://t.co/G3aPbthMe7 https://t.co/BYkltYy9Ky
Happy Joeangel Ursua 陳明慧,2021-10-23 06:02:31+00:00,"@MiPhilippines #xiaomi11T First it would be my first time use xiaomi products and also I like the sleek features of the phone with 108mp and a massive battery, I hope xiaomi phils will give me chance for me to experience this phone 
#xiaomi11T"
Sahil Karoul,2021-10-23 05:59:19+00:00,@RupSaha38288973 @Xiaomi Which phone
Ralph Matthew Pamisa,2021-10-23 05:40:01+00:00,"@MiPhilippines #Xiaomi11T is one of the Best Flagship Phone of 2021. I like it's CINEMAGIC Cameras with that 108MP main sensor. Snapdragon 888 powerful processor, A 120W HyperCharge Charging Speed and an Amazing 6.67"" AMOLED 120Hz FHD+ Display! Hope I'll win one Xiaomi 11T Pro, Xiaomi Fan 🔥!"
Kapilbj,2021-10-23 05:32:23+00:00,@KaroulSahil @Xiaomi wow Gift bhi denge Mobile k sath 💐
Adizz,2021-10-23 05:24:45+00:00,@GiriSonnaSeri @iam_cial Approm game velayadumboth game turbo active'a irunthalum call vanthich na Google phone full screen occupy pannidum. Ithu romba periya thollaya irunthich. Ivalo issues irukkarathinaala naan ippo yarukkume Xiaomi phones suggest pannarthilla. (4/4)
Sarthak Jadhav,2021-10-23 05:21:46+00:00,"@TrakinTech @TrakinTech #AskArun ⚡⚡Hello! Arun Sir, Which phone should I buy Realme 8 pro or Redmi note 10 pro."
Ronnie Bellweather 🌪,2021-10-23 05:13:31+00:00,"@sondesix The problem comes that pixel isn’t a mainstream phone like Samsung, Xiaomi or apple that people actually buy outside USA or Can get it in operators"
Sanjay Jain,2021-10-23 05:10:51+00:00,"@amazonIN I recently purchased a Redmi Smartphone from @amazonIN and I got it at great discounted price. Amazing gave me the best service &amp; got my phone delivered on time to click beautiful Diwali selfies &amp; Memory 

#GreatIndianFeatival #MeriDiwaliAmazonWali  
#SmartphonesOnAmazon https://t.co/2CuszgnWUi"
Gadgets Mall,2021-10-23 05:09:20+00:00,#5A 2m Micro USB Type C Cable LED Android Mobile Phone Charger Fast Charging Microusb Data Cord Charge For Xiaomi Samsung Huawei #Gadgets Mall https://t.co/oLOnzQvAv8 https://t.co/eVndq3QUbV
Hemakumar Kumar,2021-10-23 05:01:34+00:00,"RT @VasanthAndCo_IN: Vasanth &amp; Co Special Price Mobile Offer Buy #VivoX70  #Mobilephone @ ₹ 49,990/- and Get Bar Speaker Free! 🏃Head over t…"
VS,2021-10-23 04:55:04+00:00,"@BinTapin @DeGea_Prop realme narzo 30 also is good,but redmi note 10 pro is goated bro,tho u don't want mi phone"
Fardin Mirza,2021-10-23 04:52:14+00:00,"@VSengodu @johnturek @madebygoogle what about Xiaomi they use different names and hardware for different country lmao also  releases same phone on all its sub brands lol 
so yeah pixels are by far the best Android phone straight and simple. now i kinda want them to optimize it's battery to oblivion like apple did."
Vishnu Sharma,2021-10-23 04:34:29+00:00,@Xiaomi_Kenya This phone is not charging
electronicsseeker,2021-10-23 04:30:40+00:00,"Protective Matte Soft Phone Case for Xiaomi

 #techy #recommended

https://t.co/vqiA2ut5ff https://t.co/i12GTb8WWB"
kie ! semi ia,2021-10-23 04:13:48+00:00,@zzuzuma my phone aka xiaomi. i hve the graphics quite high and it isnt bad at all 😋
Sigit Priono,2021-10-23 04:10:10+00:00,"@atytse Hello ? I have problem with xiaomi store official shopee, i buy 2 phone and they sent me empty box. Until now the case is not resolve please help me..."
prakash Agarwal 123,2021-10-23 03:38:54+00:00,"@amazonIN I recently purchased a Redmi Smartphone from @amazonIN and I got it at great discounted price. Amazing gave me the best service &amp; got my phone delivered on time to click beautiful Diwali selfies &amp; Memory 

#GreatIndianFeatival #MeriDiwaliAmazonWali  
#SmartphonesOnAmazon"
episson.com,2021-10-23 03:23:06+00:00,#power Case for Xiaomi Mi 11 Lite 5G coque Luxury textile Leather soft TPU hard phone cover funda for xiaomi mi 11 lite case capa https://t.co/PWGlY1poFP https://t.co/2ZEi7kqKVb
SaiNaren,2021-10-23 03:20:10+00:00,"RT @RedmiIndia: Mobile gaming's evil side➡️No HyperEngine Game Technology!🤐

Glad #RedmiNote10S have our backs with @MediaTek Helio G95 pro…"
Regularshare,2021-10-23 03:02:40+00:00,"Buy Now 👉👉https://t.co/3J0xWTko2D
😍 KISSCASE Armor Phone Case For Xiaomi Redmi 6 6pro Note 4X 5 6pro 7 Combo Case... 😍 
by Amzon World starting at $8.96. https://t.co/ZzdCLmtxnv"
JUJULUM,2021-10-23 02:57:10+00:00,"RT @techubber: #HowTo share files fast between #Android phone's using #Mi #Xiaomi #ShareMe app

https://t.co/Fyck8vTR76

#TechBlog #Nagaland"
NสงᎥ,2021-10-23 02:51:50+00:00,"I Have MI 11x PRO Which Has 120hz Display And Snapdragon 888 Processor So It's Capable of 90&amp;120 FPS Gaming! BGMI Won't Support 90fps in my phone Many One plus &amp; Realme Devices With Snapdragon 855/865/888 Supports 90fps in BGMI
@Xiaomi @PUBG_Mobile_IN @manukumarjain 
@XiaomiIndia"
Nikku Kumar,2021-10-23 02:36:13+00:00,"RT @Kaushal39377716: @amazonIN  I have ordered Redmi 9 Power, unfortunately Mobile is missing. I got Mobile Cover, Adopter, Data cable, one…"
episson.com,2021-10-23 02:31:15+00:00,#climate Flip Leather Case For Xiaomi Redmi Note 10 4 4X 5 6 7 8 9 8T 9T Pro 3 4 Magnetic Phone Case Redmi 3 4A 5 Plus 5A 8A Wallet Coque https://t.co/POq4brQQuM https://t.co/TfLrvIZ1HU
Gadgets Mall,2021-10-23 02:11:55+00:00,#OLAF 5V 2.4A Micro USB Cable 1m 2m 3m Fast Charging Cable For Samsung Huawei Xiaomi Android Mobile Phone USB Charger Cord Cable #Gadgets Mall https://t.co/Il0MUegfhy https://t.co/exTYhLbrCw
LAL KHAN,2021-10-23 01:54:43+00:00,RT @gizmoddict: My Xiaomi 11 Lite NE 5G Review is Here! One of the Best Reviews I've made recently production wise. Had a nice time using t…
Chandrakant Patel,2021-10-23 01:52:50+00:00,"RT @dealztrendz: 6k+ Off With Exchange + 6k Off With any Credit Card.

Black Only : https://t.co/JFOE2KtPDZ

Redmi 6A Exchange Value ₹8500,…"
Paulomon,2021-10-23 01:49:24+00:00,"Still no replies from @Xiaomi @MiPhilippines, no replies from service centers and one of them even dropped the call middle of the conversation. Such an inconvenience since all of my data is on my phone."
CozyJozie // Priya #followandyykb,2021-10-23 01:49:21+00:00,"@StrelitziaVA It's a xaomi redmi, been meaning to buy a new phone but I'm sad iphones don't have aux chords"
episson.com,2021-10-23 01:43:56+00:00,#love Shockproof Armor Case for Xiaomi POCO X3 NFC M3 F2 Pro Robot Holder Stand Phone Back Cover for Xiaomi Pocophone X3 Pro X2 F3 https://t.co/VeAfJeWDY6 https://t.co/A19xzq5xjf
